STATEFP20,COUNTYFP20,TRACTCE20,BLOCKCE20,GEOID20,NAME20,MTFCC20,UR20,UACE20,UATYPE20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20
"42","101","032100","3003","421010321003003",Block 3003,G5040,R,,,S,13841,0,"+40.0198059","-075.0573664"
"42","101","032100","3016","421010321003016",Block 3016,G5040,R,,,S,22431,0,"+40.0164513","-075.0630853"
"42","101","029800","2008","421010298002008",Block 2008,G5040,R,,,S,7542,0,"+40.0148888","-075.0632274"
"42","101","032100","3011","421010321003011",Block 3011,G5040,R,,,S,17342,0,"+40.0171557","-075.0617207"
"42","101","032100","1006","421010321001006",Block 1006,G5040,R,,,S,16257,0,"+40.0161300","-075.0608266"
"42","101","029800","4000","421010298004000",Block 4000,G5040,R,,,S,11311,0,"+40.0139085","-075.0629904"
"42","101","032100","1018","421010321001018",Block 1018,G5040,R,,,S,1849,0,"+40.0143482","-075.0621604"
"42","101","032100","2008","421010321002008",Block 2008,G5040,R,,,S,5458,0,"+40.0176145","-075.0586738"
"42","101","032100","2001","421010321002001",Block 2001,G5040,R,,,S,5478,0,"+40.0180425","-075.0578380"
"42","101","032100","1009","421010321001009",Block 1009,G5040,R,,,S,3934,0,"+40.0149247","-075.0610472"
"42","101","032100","1017","421010321001017",Block 1017,G5040,R,,,S,12235,0,"+40.0137546","-075.0607195"
"42","101","032100","1016","421010321001016",Block 1016,G5040,R,,,S,8197,0,"+40.0132470","-075.0604391"
"42","101","038100","1075","421010381001075",Block 1075,G5040,R,,,S,8145,0,"+40.0118592","-075.0597271"
"42","101","032100","1014","421010321001014",Block 1014,G5040,R,,,S,9201,0,"+40.0143198","-075.0592404"
"42","101","032100","1015","421010321001015",Block 1015,G5040,R,,,S,18412,0,"+40.0141871","-075.0579421"
"42","101","029400","1007","421010294001007",Block 1007,G5040,R,,,S,9822,0,"+40.0106062","-075.0822528"
"42","101","029400","1006","421010294001006",Block 1006,G5040,R,,,S,8443,0,"+40.0113208","-075.0811123"
"42","101","029400","3014","421010294003014",Block 3014,G5040,R,,,S,15040,0,"+40.0096853","-075.0795147"
"42","101","029400","3016","421010294003016",Block 3016,G5040,R,,,S,14362,0,"+40.0091955","-075.0810360"
"42","101","029400","3017","421010294003017",Block 3017,G5040,R,,,S,10597,0,"+40.0085907","-075.0827381"
"42","101","038000","1007","421010380001007",Block 1007,G5040,R,,,S,13148,0,"+40.0065925","-075.0817742"
"42","101","029900","1009","421010299001009",Block 1009,G5040,R,,,S,3018,0,"+40.0107115","-075.0790474"
"42","101","029900","2008","421010299002008",Block 2008,G5040,R,,,S,14187,0,"+40.0106107","-075.0779271"
"42","101","029900","2009","421010299002009",Block 2009,G5040,R,,,S,13506,0,"+40.0099335","-075.0777447"
"42","101","038000","2006","421010380002006",Block 2006,G5040,R,,,S,12166,0,"+40.0085229","-075.0773521"
"42","101","038000","2019","421010380002019",Block 2019,G5040,R,,,S,13052,0,"+40.0072059","-075.0771273"
"42","101","038000","1013","421010380001013",Block 1013,G5040,R,,,S,13540,0,"+40.0052447","-075.0814777"
"42","101","038000","1014","421010380001014",Block 1014,G5040,R,,,S,14369,0,"+40.0055227","-075.0793644"
"42","101","038000","1017","421010380001017",Block 1017,G5040,R,,,S,14315,0,"+40.0048393","-075.0792225"
"42","101","018801","1008","421010188011008",Block 1008,G5040,R,,,S,10620,0,"+39.9948160","-075.1089741"
"42","101","017800","3003","421010178003003",Block 3003,G5040,R,,,S,8478,0,"+39.9923251","-075.1141965"
"42","101","017800","3007","421010178003007",Block 3007,G5040,R,,,S,4496,0,"+39.9915692","-075.1153697"
"42","101","017800","3006","421010178003006",Block 3006,G5040,R,,,S,5212,0,"+39.9917985","-075.1148982"
"42","101","017800","3017","421010178003017",Block 3017,G5040,R,,,S,4786,0,"+39.9901179","-075.1151935"
"42","101","017900","5002","421010179005002",Block 5002,G5040,R,,,S,5968,0,"+39.9888390","-075.1148675"
"42","101","017800","3004","421010178003004",Block 3004,G5040,R,,,S,7345,0,"+39.9916625","-075.1136710"
"42","101","017800","3005","421010178003005",Block 3005,G5040,R,,,S,3040,0,"+39.9921231","-075.1136217"
"42","101","017800","3010","421010178003010",Block 3010,G5040,R,,,S,8983,0,"+39.9911985","-075.1133378"
"42","101","017900","4006","421010179004006",Block 4006,G5040,R,,,S,6695,0,"+39.9897028","-075.1136970"
"42","101","017900","4004","421010179004004",Block 4004,G5040,R,,,S,5739,0,"+39.9904500","-075.1128117"
"42","101","017900","5003","421010179005003",Block 5003,G5040,R,,,S,6080,0,"+39.9886296","-075.1152527"
"42","101","017900","1006","421010179001006",Block 1006,G5040,R,,,S,8542,0,"+39.9865485","-075.1152098"
"42","101","017900","1001","421010179001001",Block 1001,G5040,R,,,S,5106,0,"+39.9864731","-075.1144694"
"42","101","017900","4008","421010179004008",Block 4008,G5040,R,,,S,25942,0,"+39.9892556","-075.1122565"
"42","101","017800","3012","421010178003012",Block 3012,G5040,R,,,S,4869,0,"+39.9917399","-075.1115418"
"42","101","017900","4005","421010179004005",Block 4005,G5040,R,,,S,2665,0,"+39.9903939","-075.1118823"
"42","101","017900","4001","421010179004001",Block 4001,G5040,R,,,S,5738,0,"+39.9912503","-075.1101764"
"42","101","038200","1025","421010382001025",Block 1025,G5040,R,,,S,9145,0,"+39.9925328","-075.1087443"
"42","101","030900","1010","421010309001010",Block 1010,G5040,R,,,S,19961,0,"+40.0439504","-075.0829486"
"42","101","031101","4001","421010311014001",Block 4001,G5040,R,,,S,16144,0,"+40.0447181","-075.0791657"
"42","101","031101","4002","421010311014002",Block 4002,G5040,R,,,S,11625,0,"+40.0441791","-075.0796721"
"42","101","031000","2004","421010310002004",Block 2004,G5040,R,,,S,16154,0,"+40.0488180","-075.0780253"
"42","101","031000","2013","421010310002013",Block 2013,G5040,R,,,S,16285,0,"+40.0478198","-075.0762346"
"42","101","031000","2014","421010310002014",Block 2014,G5040,R,,,S,14934,0,"+40.0484261","-075.0756725"
"42","101","031000","2010","421010310002010",Block 2010,G5040,R,,,S,16454,0,"+40.0459535","-075.0779944"
"42","101","031101","1002","421010311011002",Block 1002,G5040,R,,,S,12417,0,"+40.0435441","-075.0773593"
"42","101","031000","1007","421010310001007",Block 1007,G5040,R,,,S,17905,0,"+40.0455187","-075.0755070"
"42","101","031000","1012","421010310001012",Block 1012,G5040,R,,,S,18215,0,"+40.0448947","-075.0760978"
"42","101","031101","4005","421010311014005",Block 4005,G5040,R,,,S,11262,0,"+40.0429287","-075.0808511"
"42","101","031101","2001","421010311012001",Block 2001,G5040,R,,,S,5943,0,"+40.0425905","-075.0790492"
"42","101","031101","3000","421010311013000",Block 3000,G5040,R,,,S,2973,0,"+40.0418617","-075.0802370"
"42","101","031101","3002","421010311013002",Block 3002,G5040,R,,,S,11202,0,"+40.0410375","-075.0796487"
"42","101","031101","3003","421010311013003",Block 3003,G5040,R,,,S,19288,0,"+40.0405395","-075.0802165"
"42","101","031102","4001","421010311024001",Block 4001,G5040,R,,,S,10637,0,"+40.0389918","-075.0816636"
"42","101","031102","4004","421010311024004",Block 4004,G5040,R,,,S,11291,0,"+40.0377215","-075.0828766"
"42","101","031101","3011","421010311013011",Block 3011,G5040,R,,,S,17695,0,"+40.0398984","-075.0808130"
"42","101","031101","3012","421010311013012",Block 3012,G5040,R,,,S,8775,0,"+40.0388217","-075.0791527"
"42","101","031101","2000","421010311012000",Block 2000,G5040,R,,,S,7741,0,"+40.0428836","-075.0784829"
"42","101","031101","3001","421010311013001",Block 3001,G5040,R,,,S,8677,0,"+40.0413538","-075.0791417"
"42","101","019501","2011","421010195012011",Block 2011,G5040,R,,,S,11072,0,"+39.9988803","-075.1255781"
"42","101","019200","3008","421010192003008",Block 3008,G5040,R,,,S,5008,0,"+39.9998038","-075.1244782"
"42","101","019200","3005","421010192003005",Block 3005,G5040,R,,,S,16516,0,"+40.0001675","-075.1232757"
"42","101","017702","5004","421010177025004",Block 5004,G5040,R,,,S,16222,0,"+39.9987688","-075.1246937"
"42","101","019200","5010","421010192005010",Block 5010,G5040,R,,,S,16974,0,"+40.0016840","-075.1229466"
"42","101","019200","3004","421010192003004",Block 3004,G5040,R,,,S,28280,0,"+39.9999705","-075.1217386"
"42","101","016001","1016","421010160011016",Block 1016,G5040,R,,,S,8181,0,"+39.9787637","-075.1223198"
"42","101","016001","1019","421010160011019",Block 1019,G5040,R,,,S,6093,0,"+39.9773504","-075.1225847"
"42","101","016001","2004","421010160012004",Block 2004,G5040,R,,,S,8187,0,"+39.9769629","-075.1231162"
"42","101","016001","2016","421010160012016",Block 2016,G5040,R,,,S,3059,0,"+39.9762489","-075.1251055"
"42","101","015800","6002","421010158006002",Block 6002,G5040,R,,,S,9156,0,"+39.9743931","-075.1250777"
"42","101","016001","2006","421010160012006",Block 2006,G5040,R,,,S,6279,0,"+39.9758032","-075.1230595"
"42","101","016001","2007","421010160012007",Block 2007,G5040,R,,,S,5087,0,"+39.9764774","-075.1234712"
"42","101","016001","2002","421010160012002",Block 2002,G5040,R,,,S,14388,0,"+39.9763039","-075.1213678"
"42","101","016001","2013","421010160012013",Block 2013,G5040,R,,,S,6299,0,"+39.9755124","-075.1226005"
"42","101","016001","2019","421010160012019",Block 2019,G5040,R,,,S,5981,0,"+39.9744462","-075.1227583"
"42","101","015800","3004","421010158003004",Block 3004,G5040,R,,,S,7332,0,"+39.9732722","-075.1236954"
"42","101","014400","3029","421010144003029",Block 3029,G5040,R,,,S,5377,0,"+39.9723976","-075.1345267"
"42","101","015800","5009","421010158005009",Block 5009,G5040,R,,,S,11120,0,"+39.9720419","-075.1326289"
"42","101","014400","3028","421010144003028",Block 3028,G5040,R,,,S,9231,0,"+39.9708830","-075.1347547"
"42","101","015800","5006","421010158005006",Block 5006,G5040,R,,,S,7420,0,"+39.9732837","-075.1332726"
"42","101","015800","5008","421010158005008",Block 5008,G5040,R,,,S,14350,0,"+39.9717151","-075.1333169"
"42","101","015800","5010","421010158005010",Block 5010,G5040,R,,,S,10875,0,"+39.9722716","-075.1319656"
"42","101","035900","1002","421010359001002",Block 1002,G5040,R,,,S,21280,0,"+40.1176403","-075.0136486"
"42","101","036501","2007","421010365012007",Block 2007,G5040,R,,,S,21976,0,"+40.1237959","-075.0090384"
"42","101","036501","2004","421010365012004",Block 2004,G5040,R,,,S,19775,0,"+40.1252513","-075.0066452"
"42","101","036501","2008","421010365012008",Block 2008,G5040,R,,,S,24033,0,"+40.1233269","-075.0084311"
"42","101","035900","2002","421010359002002",Block 2002,G5040,R,,,S,398928,0,"+40.1140536","-075.0100625"
"42","101","035900","2003","421010359002003",Block 2003,G5040,R,,,S,23141,0,"+40.1131887","-075.0146883"
"42","101","035701","1010","421010357011010",Block 1010,G5040,R,,,S,16510,0,"+40.1079235","-075.0311955"
"42","101","035701","1001","421010357011001",Block 1001,G5040,R,,,S,23514,0,"+40.1095846","-075.0286811"
"42","101","035701","1002","421010357011002",Block 1002,G5040,R,,,S,25150,0,"+40.1087202","-075.0304549"
"42","101","035701","1004","421010357011004",Block 1004,G5040,R,,,S,13370,0,"+40.1083190","-075.0288643"
"42","101","035701","2002","421010357012002",Block 2002,G5040,R,,,S,28195,0,"+40.1134358","-075.0265675"
"42","101","035701","2003","421010357012003",Block 2003,G5040,R,,,S,15313,0,"+40.1133003","-075.0277215"
"42","101","035701","2007","421010357012007",Block 2007,G5040,R,,,S,37253,0,"+40.1108137","-075.0271783"
"42","101","035701","2006","421010357012006",Block 2006,G5040,R,,,S,20109,0,"+40.1110686","-075.0260461"
"42","101","035601","4000","421010356014000",Block 4000,G5040,R,,,S,171009,1583,"+40.0986022","-075.0278505"
"42","101","031501","3000","421010315013000",Block 3000,G5040,R,,,S,14469,0,"+40.0383310","-075.0506984"
"42","101","033300","3027","421010333003027",Block 3027,G5040,R,,,S,16810,0,"+40.0494240","-075.0482046"
"42","101","033200","1000","421010332001000",Block 1000,G5040,R,,,S,31805,0,"+40.0457696","-075.0471819"
"42","101","033300","2012","421010333002012",Block 2012,G5040,R,,,S,31980,0,"+40.0508843","-075.0435220"
"42","101","033200","1009","421010332001009",Block 1009,G5040,R,,,S,26220,0,"+40.0442310","-075.0464405"
"42","101","033200","1008","421010332001008",Block 1008,G5040,R,,,S,17822,0,"+40.0450335","-075.0460797"
"42","101","033200","2004","421010332002004",Block 2004,G5040,R,,,S,13545,0,"+40.0428602","-075.0489019"
"42","101","033200","2008","421010332002008",Block 2008,G5040,R,,,S,8788,0,"+40.0420566","-075.0496550"
"42","101","033200","1012","421010332001012",Block 1012,G5040,R,,,S,14336,0,"+40.0434502","-075.0483461"
"42","101","033200","2011","421010332002011",Block 2011,G5040,R,,,S,7476,0,"+40.0412462","-075.0481863"
"42","101","031501","2007","421010315012007",Block 2007,G5040,R,,,S,14877,0,"+40.0389601","-075.0501144"
"42","101","031501","2002","421010315012002",Block 2002,G5040,R,,,S,12367,0,"+40.0391669","-075.0474343"
"42","101","031501","2005","421010315012005",Block 2005,G5040,R,,,S,12958,0,"+40.0386292","-075.0479451"
"42","101","033200","1014","421010332001014",Block 1014,G5040,R,,,S,14321,0,"+40.0431505","-075.0461400"
"42","101","033200","2001","421010332002001",Block 2001,G5040,R,,,S,28050,0,"+40.0416439","-075.0448867"
"42","101","033200","2002","421010332002002",Block 2002,G5040,R,,,S,18319,0,"+40.0408311","-075.0455304"
"42","101","031501","2014","421010315012014",Block 2014,G5040,R,,,S,14263,0,"+40.0371347","-075.0468764"
"42","101","031501","2008","421010315012008",Block 2008,G5040,R,,,S,12323,0,"+40.0382529","-075.0458238"
"42","101","031501","2009","421010315012009",Block 2009,G5040,R,,,S,14219,0,"+40.0388188","-075.0452892"
"42","101","033300","1014","421010333001014",Block 1014,G5040,R,,,S,3668,0,"+40.0586125","-075.0436060"
"42","101","033300","1019","421010333001019",Block 1019,G5040,R,,,S,3359,0,"+40.0579704","-075.0422283"
"42","101","033300","1018","421010333001018",Block 1018,G5040,R,,,S,14204,0,"+40.0575106","-075.0423850"
"42","101","033300","1020","421010333001020",Block 1020,G5040,R,,,S,6115,0,"+40.0582260","-075.0400633"
"42","101","033300","1024","421010333001024",Block 1024,G5040,R,,,S,19028,0,"+40.0560697","-075.0415608"
"42","101","027500","3006","421010275003006",Block 3006,G5040,R,,,S,14870,0,"+40.0343953","-075.1324922"
"42","101","028500","1004","421010285001004",Block 1004,G5040,R,,,S,29592,0,"+40.0305804","-075.1346242"
"42","101","027500","3007","421010275003007",Block 3007,G5040,R,,,S,14301,0,"+40.0341761","-075.1315316"
"42","101","028500","1002","421010285001002",Block 1002,G5040,R,,,S,14400,0,"+40.0312969","-075.1331596"
"42","101","027401","3007","421010274013007",Block 3007,G5040,R,,,S,15549,0,"+40.0329256","-075.1298112"
"42","101","027401","3002","421010274013002",Block 3002,G5040,R,,,S,17336,0,"+40.0354773","-075.1302032"
"42","101","027401","3003","421010274013003",Block 3003,G5040,R,,,S,11466,0,"+40.0339656","-075.1305732"
"42","101","027401","3004","421010274013004",Block 3004,G5040,R,,,S,9607,0,"+40.0337503","-075.1296701"
"42","101","028600","4002","421010286004002",Block 4002,G5040,R,,,S,8546,0,"+40.0319912","-075.1305315"
"42","101","027402","2023","421010274022023",Block 2023,G5040,R,,,S,25319,0,"+40.0327065","-075.1264946"
"42","101","028600","4003","421010286004003",Block 4003,G5040,R,,,S,14713,0,"+40.0314246","-075.1301154"
"42","101","027401","3006","421010274013006",Block 3006,G5040,R,,,S,6153,0,"+40.0342958","-075.1285242"
"42","101","027401","3005","421010274013005",Block 3005,G5040,R,,,S,8906,0,"+40.0335373","-075.1287359"
"42","101","028500","1008","421010285001008",Block 1008,G5040,R,,,S,12100,0,"+40.0283662","-075.1347258"
"42","101","028500","1015","421010285001015",Block 1015,G5040,R,,,S,7797,0,"+40.0248014","-075.1352503"
"42","101","028500","1007","421010285001007",Block 1007,G5040,R,,,S,14058,0,"+40.0282228","-075.1338406"
"42","101","028500","1013","421010285001013",Block 1013,G5040,R,,,S,7514,0,"+40.0284651","-075.1327722"
"42","101","028500","1012","421010285001012",Block 1012,G5040,R,,,S,7295,0,"+40.0277159","-075.1329346"
"42","101","028600","3002","421010286003002",Block 3002,G5040,R,,,S,13660,0,"+40.0282767","-075.1313326"
"42","101","028500","1011","421010285001011",Block 1011,G5040,R,,,S,14731,0,"+40.0265962","-075.1331788"
"42","101","028500","1016","421010285001016",Block 1016,G5040,R,,,S,9625,0,"+40.0241635","-075.1344418"
"42","101","028500","1017","421010285001017",Block 1017,G5040,R,,,S,7376,0,"+40.0247190","-075.1336312"
"42","101","028600","3003","421010286003003",Block 3003,G5040,R,,,S,13611,0,"+40.0275279","-075.1314947"
"42","101","028600","3009","421010286003009",Block 3009,G5040,R,,,S,13861,0,"+40.0264656","-075.1321981"
"42","101","028600","3008","421010286003008",Block 3008,G5040,R,,,S,13343,0,"+40.0263481","-075.1312608"
"42","101","028600","1004","421010286001004",Block 1004,G5040,R,,,S,5203,0,"+40.0316645","-075.1280135"
"42","101","028600","4006","421010286004006",Block 4006,G5040,R,,,S,15213,0,"+40.0292459","-075.1296567"
"42","101","028600","1015","421010286001015",Block 1015,G5040,R,,,S,11438,0,"+40.0303872","-075.1282873"
"42","101","028600","3001","421010286003001",Block 3001,G5040,R,,,S,7368,0,"+40.0280911","-075.1299013"
"42","101","028600","3000","421010286003000",Block 3000,G5040,R,,,S,10505,0,"+40.0278762","-075.1286661"
"42","101","028600","2004","421010286002004",Block 2004,G5040,R,,,S,14562,0,"+40.0283979","-075.1281094"
"42","101","028600","3006","421010286003006",Block 3006,G5040,R,,,S,9073,0,"+40.0265340","-075.1287943"
"42","101","028600","2006","421010286002006",Block 2006,G5040,R,,,S,32907,0,"+40.0263449","-075.1270341"
"42","101","028600","3014","421010286003014",Block 3014,G5040,R,,,S,8401,0,"+40.0259198","-075.1303725"
"42","101","028600","3015","421010286003015",Block 3015,G5040,R,,,S,8400,0,"+40.0260427","-075.1289003"
"42","101","018300","4008","421010183004008",Block 4008,G5040,R,,,S,4652,0,"+39.9956970","-075.0776664"
"42","101","037800","7000","421010378007000",Block 7000,G5040,R,,,S,629046,25988,"+39.9881649","-075.0830309"
"42","101","018300","4010","421010183004010",Block 4010,G5040,R,,,S,31926,0,"+39.9968822","-075.0753725"
"42","101","018300","1006","421010183001006",Block 1006,G5040,R,,,S,7663,0,"+39.9947992","-075.0751490"
